Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18322665,Wah Ji Wah,1,New Delhi,"C-2B/85A, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0884763000,28.6217284000,"North Indian, Chinese",450,Indian Rupees(Rs.),1,1,0,0,1,3.7,9ACD32,Good,61
7018,Muffins,1,New Delhi,"B-3/66, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0917978000,28.6278364000,"Bakery, Fast Food",250,Indian Rupees(Rs.),0,0,0,0,1,1.9,DE1D0F,Poor,66
18446409,Food Scouts,1,New Delhi,"Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0908720000,28.6224060000,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),0,1,0,0,2,4.3,5BA829,Very Good,22
7891,Aggarwal Sweet India,1,New Delhi,"8/20, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2450727000,28.5830716000,"Mithai, Street Food",150,Indian Rupees(Rs.),0,0,0,0,1,2.8,FFBA00,Average,15
304445,Bhola Dhaba,1,New Delhi,"1, Guru Nanak Market, Hospital Road, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2459911000,28.5835117000,North Indian,300,Indian Rupees(Rs.),0,1,0,0,1,2.8,FFBA00,Average,30
18337922,Cake Me Up,1,New Delhi,"Q-6 B, 2nd Floor, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2415481000,28.5799189000,Bakery,400,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,7
18357562,Chawla Snacks,1,New Delhi,"7/22, Masjid Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2467751000,28.5826876000,North Indian,250,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,4
9602,Chef Joint,1,New Delhi,"1/17, Near DAV School, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2475434000,28.5795335000,"North Indian, Chinese",400,Indian Rupees(Rs.),0,1,0,0,1,3.2,CDD614,Average,45
310305,China Hut,1,New Delhi,"S-8, Masjid Road, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2472956000,28.5817203000,Chinese,400,Indian Rupees(Rs.),0,1,0,0,1,3.0,CDD614,Average,16
18025100,Chinese Hut,1,New Delhi,"3/48, Jangpura Extension, Central Road, Double Story, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2471160000,28.5816136000,"Chinese, Fast Food",450,Indian Rupees(Rs.),0,1,0,0,1,2.8,FFBA00,Average,5
18355110,Curries & Kebabs,1,New Delhi,"Shop 155, Bhagwan Nagar Chowk, Near Jeewan Hospital, Near Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2583408000,28.5791847000,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),0,1,0,0,2,2.7,FFBA00,Average,7
18322676,Giani's,1,New Delhi,"Shop 7, Q-25, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2412786000,28.5793555000,"Ice Cream, Desserts",400,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,9
308488,Green Chick Chop,1,New Delhi,"Shop 1, 370 to 371/1, Laxman Chamber, Hospital Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2479691000,28.5847870000,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,15
7874,Kabul Restaurant,1,New Delhi,"4/8, Near Kashmiri Park, Central Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2464868000,28.5813084000,"Mughlai, Afghani",450,Indian Rupees(Rs.),0,0,0,0,1,2.8,FFBA00,Average,25
18313115,Kadimi Dukan,1,New Delhi,"38, Central Road, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2481871000,28.5825578000,"Street Food, Mithai",200,Indian Rupees(Rs.),0,0,0,0,1,3.2,CDD614,Average,10
302514,Kadimi Sweets,1,New Delhi,"38, Central Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2475200000,28.5819657000,"Mithai, Street Food",200,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,42
9573,McDonald's,1,New Delhi,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2419073000,28.5812079000,"Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,0,2,3.4,CDD614,Average,62
7892,Modi Pastry Corner,1,New Delhi,"3/38, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2467562000,28.5813908000,"Bakery, Fast Food",100,Indian Rupees(Rs.),0,0,0,0,1,2.6,FFBA00,Average,17
9568,New Evergreen Hotel,1,New Delhi,"7, Sai Hospital Road, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2476766000,28.5844282000,"North Indian, Mughlai",450,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,7
3681,Nikku Hotel,1,New Delhi,"16/5, Nikku Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2515162000,28.5823905000,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),0,1,0,0,2,2.6,FFBA00,Average,9
3337,Om Hotel,1,New Delhi,"17-18, Jungpura Extension Market, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2417277000,28.5805634000,"North Indian, Mughlai, South Indian",600,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,140
310101,Pakeeza Burger,1,New Delhi,"Near Kashmiri Gate, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2464820000,28.5813093000,"North Indian, Afghani",600,Indian Rupees(Rs.),0,0,0,0,2,2.6,FFBA00,Average,15
7889,Paljees Fresh Baked,1,New Delhi,"8/24, Sahi Hospital Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2450505000,28.5828513000,"Bakery, Desserts, Fast Food",200,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,16
7879,Pinka's Rasoi,1,New Delhi,"1, MCD Market, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2416379000,28.5798378000,North Indian,500,Indian Rupees(Rs.),0,1,0,0,2,3.1,CDD614,Average,21
310469,Republic of Chicken,1,New Delhi,"Shashi Hospital Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2450954000,28.5829004000,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),0,0,0,0,1,2.8,FFBA00,Average,5
18449787,Sandwich & Sons,1,New Delhi,"428/1, Mathura Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2487324000,28.5853525000,Fast Food,500,Indian Rupees(Rs.),0,1,0,0,2,3.2,CDD614,Average,24
303608,Simple Restaurant,1,New Delhi,"39, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2439728000,28.5837347000,"North Indian, Chinese",500,Indian Rupees(Rs.),0,0,0,0,2,3.0,CDD614,Average,15
307785,Subway,1,New Delhi,"Shop 5 & 6, 1, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2450505000,28.5828513000,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,0,2,3.3,CDD614,Average,78
310100,Tempting Bar-B-Que,1,New Delhi,"8/36, Birbal Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2451403000,28.5824117000,"North Indian, Chinese",650,Indian Rupees(Rs.),0,1,0,0,2,3.3,CDD614,Average,29
310468,The Biryani Hut,1,New Delhi,"4/64, Double Storey, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2473854000,28.5818185000,Biryani,400,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,5
3339,Beliram Degchiwala,1,New Delhi,"8/22-24, Near Birbal Park, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2450505000,28.5828513000,"North Indian, Mughlai",900,Indian Rupees(Rs.),0,1,0,0,2,3.5,9ACD32,Good,107
18369763,Instapizza,1,New Delhi,"428/1, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2488222000,28.5853611000,"Pizza, Fast Food",900,Indian Rupees(Rs.),0,1,0,0,2,3.9,9ACD32,Good,55
312949,Janta Bakery,1,New Delhi,"43, Central Road, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2482385000,28.5823926000,"Bakery, Fast Food",150,Indian Rupees(Rs.),0,0,0,0,1,3.6,9ACD32,Good,32
3684,Pal Refreshment Corner,1,New Delhi,"20, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2417277000,28.5806530000,"North Indian, Chinese",500,Indian Rupees(Rs.),0,1,0,0,2,3.5,9ACD32,Good,32
18463963,Transform Nutrition,1,New Delhi,"2, DDA Market, Opposite Eros Cinemas, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2415673000,28.5807469000,"Healthy Food, Continental",400,Indian Rupees(Rs.),0,0,0,0,1,3.5,9ACD32,Good,19
18357554,Bhashi Caterers,1,New Delhi,"Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2515611000,28.5819018000,North Indian,600,Indian Rupees(Rs.),0,1,0,0,2,0,CBCBC8,Not rated,3
310102,Birbal Ji Dhaba,1,New Delhi,"Shop 35, Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2512383000,28.5815771000,North Indian,350,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,1
18243438,Chaap Express,1,New Delhi,"Shop 2, Guru Nanak Market, Hospital Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2460575000,28.5835827000,North Indian,300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,2
18419915,Daawat-e-Mehak,1,New Delhi,"Shop 5, Main Market, Kilokari, Near Jeevan Nagar, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2623050000,28.5764607000,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18479001,Delhi Biryani Hut,1,New Delhi,"Double Storey, Jungpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2468941000,28.5815151000,Mughlai,300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18419906,K. B. Eating Point,1,New Delhi,"97, Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2603162000,28.5798205000,"Chinese, South Indian",250,Indian Rupees(Rs.),0,1,0,0,1,0,CBCBC8,Not rated,0
18419911,Kashmiri Wazwan,1,New Delhi,"5/2, Double Storey, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2470050000,28.5815244000,Kashmiri,250,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,1
18419919,Maan Singh Halwai,1,New Delhi,"Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2582510000,28.5792658000,Mithai,100,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18294233,Mughlai Darbar Muradabadi,1,New Delhi,"Shop 1B, Hospital Road, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2487324000,28.5852629000,Mughlai,300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18419901,P.S. Chinese & Thai Food,1,New Delhi,"155, Bhagwan Nagar Chowk, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2585204000,28.5791121000,Chinese,300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18481273,Pak Afghan Restaurant,1,New Delhi,"Shop 4/3, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2467645000,28.5814249000,Afghani,300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18313119,Pakeeza Restaurants,1,New Delhi,"4/10, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2463975000,28.5812764000,Mughlai,500,Indian Rupees(Rs.),0,0,0,0,2,0,CBCBC8,Not rated,0
18486830,Radhe Shyam Chole Bhature,1,New Delhi,"15/2, Central Road, Bazar Lane, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2490554000,28.5827894000,Street Food,100,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18453186,Sanjha Chulha,1,New Delhi,"Near Pillar 291, Jangpura Flyover, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2574428000,28.5738108000,"North Indian, Mughlai",700,Indian Rupees(Rs.),1,0,0,0,2,0,CBCBC8,Not rated,1
18354663,Sardar A Pure Meat Shop,1,New Delhi,"329-330, Shop 5, Samman Bazar, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2471160000,28.5843025000,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,3
18419897,Shahi Muradabadi & Hyderabadi,1,New Delhi,"206, A/3, Jeevan Nagar, Tikona Park, Sunlight Colony, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2622917000,28.5771398000,Mughlai,200,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18481322,Shankar Chinese Foods,1,New Delhi,"Hakikat Rai Road, Jungpura Extension, Jungpura",Jangpura,"Jangpura, New Delhi",77.2422216000,28.5794004000,"Chinese, Fast Food",200,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18357557,Shri Ram Sweets,1,New Delhi,"57, Bhagwan Nagar, Gurudwara Bala Sahib Road, Ashram, Near Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2584306000,28.5792829000,"South Indian, Street Food, Chinese",300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,2
18025096,Subhash Punjabi Family Dhaba,1,New Delhi,"46, Shastri Market, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2513350000,28.5815991000,North Indian,350,Indian Rupees(Rs.),0,1,0,0,1,0,CBCBC8,Not rated,1
18286922,Tandoori Nature,1,New Delhi,"22, Samman Bazar, Bhogal, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2479992000,28.5832431000,North Indian,400,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18458302,Tinker Koch,1,New Delhi,"Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2474752000,28.5839782000,North Indian,300,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18447302,Wakhra Swag,1,New Delhi,"Shop 93, Near Petroleum, Hari Nagar Ashram, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2569041000,28.5744768000,"South Indian, Chinese, Fast Food",200,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
300744,Chawla's,1,New Delhi,"12, Opposite Eros Cinema, Jangpura Extension Market, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2417277000,28.5802945000,"North Indian, Mughlai",800,Indian Rupees(Rs.),1,1,0,0,2,2.3,FF7800,Poor,126
8509,Barbeque Nation,1,New Delhi,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2413236000,28.5807490000,"North Indian, Chinese",1600,Indian Rupees(Rs.),0,0,0,0,3,4.0,5BA829,Very Good,744
3338,Novelty Dairy & Stores,1,New Delhi,"43, Hawkers House, Birbal Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2439279000,28.5837753000,Fast Food,200,Indian Rupees(Rs.),0,0,0,0,1,4.1,5BA829,Very Good,352
18133513,Caara Cafe,1,New Delhi,"17, Kasturba Gandhi Marg, British Council, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2225973000,28.6274922000,"Cafe, European",600,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,59
619,Cafe Coffee Day - The Lounge,1,New Delhi,"Peary Lal and Sons, 42, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2202892601,28.6264294086,Cafe,750,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,81
300581,Cafe Coffee Day,1,New Delhi,"1, Ground Floor, Atma Ram Mansion, Scindia House, Connaught Circus, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2198128000,28.6290186000,Cafe,450,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,34
300577,Costa Coffee,1,New Delhi,"3, Ground Floor, Scindia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2195883333,28.6290350000,Cafe,600,Indian Rupees(Rs.),0,0,0,0,2,3.4,CDD614,Average,31
6174,Gulnar - Hotel Janpath,1,New Delhi,"Hotel Janpath, Janpath Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2187944444,28.6217555556,"North Indian, Chinese",2000,Indian Rupees(Rs.),1,0,0,0,4,3.2,CDD614,Average,40
300593,Kalpana Restaurant,1,New Delhi,"84/A, Tolstoy Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2207340000,28.6285904000,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),0,1,0,0,2,3.2,CDD614,Average,40
300589,Meenas,1,New Delhi,"1, Behind Royal Plaza Hotel, Ashok Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2165193000,28.6219039000,"North Indian, Chinese",550,Indian Rupees(Rs.),0,0,0,0,2,2.9,FFBA00,Average,7
261,Pizza Hut,1,New Delhi,"58, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2195130959,28.6275106343,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),0,1,0,0,3,3.4,CDD614,Average,116
18400724,Prince Chaat Corner,1,New Delhi,"23, Indian Oil Building, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2185552000,28.6288090000,Street Food,150,Indian Rupees(Rs.),0,0,0,0,1,3.2,CDD614,Average,12
300591,Rajeev Restaurant,1,New Delhi,"5, Behind Hotel Royal Plaza, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2166027000,28.6219450000,North Indian,200,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,5
18372578,RSVP,1,New Delhi,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2170731000,28.6212756000,Finger Food,3000,Indian Rupees(Rs.),0,0,0,0,4,2.7,FFBA00,Average,16
307371,Samridhi,1,New Delhi,"Kerala House, 3 Jantar Mantar Road, Near Patel Chowk Metro Station, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2167587000,28.6231720000,"Kerala, South Indian",350,Indian Rupees(Rs.),0,0,0,0,1,3.2,CDD614,Average,85
300584,Shan E Dilli,1,New Delhi,"148, Scindia House, Behind Prem Nath Motor Corporation, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2209805000,28.6291300000,North Indian,400,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,7
18462606,Svasti Cafe,1,New Delhi,"Svasti Sankul, Gate 1, Indira Gandhi National Centre For The Arts, Janpath, New Delhi",Janpath,"Janpath, New Delhi",0.0000000000,0.0000000000,"North Indian, Fast Food, Bihari",800,Indian Rupees(Rs.),1,0,0,0,2,3.1,CDD614,Average,6
18357558,The Zest,1,New Delhi,"3rdFloor, Handloom Hand, Near Janpath Metro Station,  Gate 2, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2195717692,28.6272784396,"North Indian, Continental",1100,Indian Rupees(Rs.),1,0,0,0,3,3.2,CDD614,Average,11
18345728,Masala Library,1,New Delhi,"21 A, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2186451000,28.6182446000,Modern Indian,5000,Indian Rupees(Rs.),0,0,0,0,4,4.9,3F7E00,Excellent,408
301301,Bhogal Chole Bhature Wala,1,New Delhi,"Scindia House, K G Marg, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2203734145,28.6292160289,Street Food,150,Indian Rupees(Rs.),0,0,0,0,1,3.8,9ACD32,Good,47
18249111,Bunta Bar,1,New Delhi,"2nd Floor, 76, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2198128000,28.6283018000,"Modern Indian, North Indian",1200,Indian Rupees(Rs.),1,0,0,0,3,3.9,9ACD32,Good,450
308280,Cafe Coffee Day The Square,1,New Delhi,"44, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2194865000,28.6266850000,Cafe,700,Indian Rupees(Rs.),0,0,0,0,2,3.7,9ACD32,Good,49
309807,Cottage Caf by Smoothie factory,1,New Delhi,"Cottage Emporium, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2197068855,28.6259052721,"Cafe, Desserts, Healthy Food, Juices",650,Indian Rupees(Rs.),0,1,0,0,2,3.7,9ACD32,Good,223
8451,Depaul's,1,New Delhi,"22, Janpath Bhawan, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2186451000,28.6289072000,Fast Food,200,Indian Rupees(Rs.),0,0,0,0,1,3.7,9ACD32,Good,475
3782,Fresc Co,1,New Delhi,"78, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2197229000,28.6282932000,"Italian, Mediterranean",1900,Indian Rupees(Rs.),1,1,0,0,3,3.8,9ACD32,Good,1347
18168125,Informal,1,New Delhi,"52, Tolstoy Lane, Near Connaught Place, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2204580000,28.6270440000,"North Indian, Spanish, Mediterranean",1200,Indian Rupees(Rs.),1,0,0,0,3,3.9,9ACD32,Good,555
311982,Lutyens Cocktail House,1,New Delhi,"22, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2194535000,28.6183217000,"North Indian, Lebanese, European, Mexican",2100,Indian Rupees(Rs.),1,0,0,0,4,3.9,9ACD32,Good,299
182,McDonald's,1,New Delhi,"42, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2192063183,28.6266292332,"Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,0,2,3.8,9ACD32,Good,158
18349923,Office Office,1,New Delhi,"48, Tolstoy Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196331000,28.6269407000,"North Indian, Continental",1200,Indian Rupees(Rs.),0,0,0,0,3,3.9,9ACD32,Good,291
311871,Pappu Chat Bhandar,1,New Delhi,"19, Ground Floor, Suryakiran Building, Kasturba Gandhi Marg, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2225973000,28.6276714000,Street Food,150,Indian Rupees(Rs.),0,0,0,0,1,3.5,9ACD32,Good,19
8911,The Beer Cafe,1,New Delhi,"1/2, Scindia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196284309,28.6291386320,"Finger Food, North Indian",1250,Indian Rupees(Rs.),1,0,0,0,3,3.6,9ACD32,Good,1058
18398618,The Masala Trail,1,New Delhi,"52, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196970000,28.6271100000,"North Indian, South Indian, Street Food",800,Indian Rupees(Rs.),1,1,0,0,2,3.9,9ACD32,Good,303
18486847,Chill House Kafe,1,New Delhi,"Ground Floor, Handloom Haat, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2186451000,28.6278320000,Cafe,250,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,1
18394362,Connoisseur,1,New Delhi,"401, Surya Kiran Building, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2099970503,28.6256948257,Bakery,400,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18380392,Mahesh Chaat Corner,1,New Delhi,"Shop 23, Indian Oil Building, Janpath, New Delhi",Janpath,"Janpath, New Delhi",0.0000000000,0.0000000000,"Chinese, Fast Food, Pizza",250,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,0
18458647,Pind Balluchi,1,New Delhi,"1/3, ScIndia House, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2197229000,28.6291892000,"North Indian, Mughlai",1000,Indian Rupees(Rs.),1,0,0,0,3,0,CBCBC8,Not rated,3
18124375,Queen's Way,1,New Delhi,"4, Raza Market, Behind DLF Building, Janpath Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2181061000,28.6284974000,"North Indian, Mughlai",500,Indian Rupees(Rs.),0,0,0,0,2,0,CBCBC8,Not rated,2
300582,Sea Lord,1,New Delhi,"5, Behind Royal Plaza Hotel, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2164893000,28.6219815000,"North Indian, South Indian",250,Indian Rupees(Rs.),0,0,0,0,1,0,CBCBC8,Not rated,3
18306547,52 Janpath,1,New Delhi,"52, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196331000,28.6271199000,"American, Italian, North Indian, European, Thai",1550,Indian Rupees(Rs.),1,0,0,0,3,4.2,5BA829,Very Good,361
18424189,Cafe Southall,1,New Delhi,"54, Tolstoy Lane, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2205314000,28.6272055000,"North Indian, Italian, Continental, Asian",1350,Indian Rupees(Rs.),1,0,0,0,3,4.2,5BA829,Very Good,162
899,Saravana Bhavan,1,New Delhi,"50, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2195882000,28.6270708000,South Indian,500,Indian Rupees(Rs.),0,1,0,0,2,4.2,5BA829,Very Good,1869
18357911,Tourist Janpath,1,New Delhi,"1, Scindia House, Janpath Road, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.2196051000,28.6291434000,"North Indian, American, Chinese",2000,Indian Rupees(Rs.),1,0,0,0,4,4.1,5BA829,Very Good,501
7901,Cafe Coffee Day,1,New Delhi,"G-18, Ground Floor, Spendour Farm, Distric Centre, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2865357000,28.5377179000,Cafe,450,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,23
309778,Cafe Punjabi,1,New Delhi,"GF-47, Plot 7, TDI Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2872342000,28.5373236000,North Indian,300,Indian Rupees(Rs.),0,0,0,0,1,3.3,CDD614,Average,33
18359262,Chai Garam,1,New Delhi,"Food Court, Ground Floor, Splendor Forum, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2866593000,28.5377077000,"Beverages, Fast Food",300,Indian Rupees(Rs.),0,0,0,0,1,2.9,FFBA00,Average,6
18358682,Chai Shots,1,New Delhi,"Shop 27-A, DLF Tower A, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2862858000,28.5398301000,"Beverages, Fast Food",200,Indian Rupees(Rs.),0,0,0,0,1,3.0,CDD614,Average,15
18413811,Chao Cart,1,New Delhi,"Omaxe Building, Near Apollo Metro Station, Jasola District Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2877168000,28.5393800000,Chinese,400,Indian Rupees(Rs.),0,0,0,0,1,3.1,CDD614,Average,4
